latitude,longitude,temperature,ndvi,recommendation
17.500967824180275,78.42122215212002,36.17906414000004,0.0,Plant trees and improve vegetation
17.500971493072008,78.42150446628779,36.09019562000003,0.0,Plant trees and improve vegetation
17.500975161563076,78.42178678052422,36.09361364000006,0.0,Plant trees and improve vegetation
17.500978829653477,78.4220690948293,36.32262098000001,0.0,Plant trees and improve vegetation
17.500982497343216,78.42235140920303,36.40807147999999,0.0,Plant trees and improve vegetation
17.500986164632277,78.4226337236454,36.47301386000004,0.0,Plant trees and improve vegetation
17.500989831520673,78.42291603815639,36.54821030000005,0.0,Plant trees and improve vegetation
17.5009934980084,78.423198352736,36.62340674000001,0.0,Plant trees and improve vegetation
17.50099716409546,78.42348066738423,36.69518516000005,0.0,Plant trees and improve vegetation
17.501000829781844,78.42376298210107,36.73278338,0.0,Plant trees and improve vegetation
17.501004495067555,78.42404529688649,36.92077447999998,0.0,Plant trees and improve vegetation
17.5010081599526,78.42432761174052,36.90710239999999,0.0,Plant trees and improve vegetation
17.501011824436976,78.42460992666314,36.9241925,0.0,Plant trees and improve vegetation
17.50101548852068,78.42489224165432,37.08483944,0.0,Plant trees and improve vegetation
17.50101915220371,78.42517455671408,37.44373154000005,0.0,Plant trees and improve vegetation
17.501022815486063,78.4254568718424,37.57703432000005,0.0,Plant trees and improve vegetation
17.501026478367745,78.42573918703927,37.52576402,0.0,Plant trees and improve vegetation
17.50103014084875,78.42602150230469,37.09167548000005,0.0,Plant trees and improve vegetation
17.50103380292909,78.42630381763865,36.97204478000003,0.0,Plant trees and improve vegetation
17.50103746460875,78.42658613304114,36.93102854000006,0.0,Plant trees and improve vegetation
17.501041125887735,78.42686844851217,36.91735646000001,0.0,Plant trees and improve vegetation
17.501044786766048,78.4271507640517,37.11218359999998,0.0,Plant trees and improve vegetation
17.501048447243676,78.42743307965974,37.1292737,0.0,Plant trees and improve vegetation
17.501052107320636,78.42771539533628,37.14294577999999,0.0,Plant trees and improve vegetation
17.50105576699692,78.42799771108132,37.17712598000003,0.0,Plant trees and improve vegetation
17.50105942627252,78.42828002689484,37.21130618000001,0.0,Plant trees and improve vegetation
17.501063085147447,78.42856234277684,37.24206836000002,0.0,Plant trees and improve vegetation
17.5010667436217,78.42884465872733,37.344608960000016,0.0,Plant trees and improve vegetation
17.501070401695266,78.42912697474627,37.56336224000006,0.0,Plant trees and improve vegetation
17.501074059368158,78.42940929083368,37.66590284000006,0.0,Plant trees and improve vegetation
17.501077716640367,78.42969160698952,37.58045234000002,0.0,Plant trees and improve vegetation
17.5010813735119,78.42997392321381,37.39246123999999,0.0,Plant trees and improve vegetation
17.501085029982754,78.43025623950653,37.08142142000003,0.0,Plant trees and improve vegetation
17.50108868605292,78.43053855586767,37.23865034000005,0.0,Plant trees and improve vegetation
17.501092341722416,78.43082087229725,37.607796500000006,0.0,Plant trees and improve vegetation
17.501095996991225,78.43110318879523,38.53066190000004,0.0,Plant trees and improve vegetation
17.501099651859352,78.43138550536162,39.162995600000045,0.0,Plant trees and improve vegetation
17.501103306326797,78.4316678219964,40.02433664,0.0,Increase green cover + cool roofs
17.50110696039356,78.43195013869958,40.85491550000006,0.0,Increase green cover + cool roofs
17.501110614059638,78.43223245547114,41.58295376000001,0.0,Increase green cover + cool roofs
17.501114267325036,78.43251477231107,41.95551794000005,0.0,Increase green cover + cool roofs
17.50111792018975,78.43279708921936,41.76069080000002,0.0,Increase green cover + cool roofs
17.501121572653776,78.43307940619603,41.28558601999998,0.0,Increase green cover + cool roofs
17.501125224717114,78.43336172324102,40.87200560000002,0.0,Increase green cover + cool roofs
17.501128876379777,78.43364404035438,40.39690082000004,0.0,Increase green cover + cool roofs
17.501132527641744,78.43392635753607,39.932050100000026,0.0,Plant trees and improve vegetation
17.501136178503035,78.43420867478609,39.09805322,0.0,Plant trees and improve vegetation
17.50113982896363,78.43449099210444,39.162995600000045,0.0,Plant trees and improve vegetation
17.50114347902354,78.43477330949109,39.85343564000004,0.0,Plant trees and improve vegetation
17.501147128682767,78.43505562694607,40.84466143999998,0.0,Increase green cover + cool roofs
17.501150777941305,78.43533794446932,40.98821828000001,0.0,Increase green cover + cool roofs
17.501154426799154,78.43562026206088,40.87542361999999,0.0,Increase green cover + cool roofs
17.501158075256313,78.43590257972072,40.49944142000004,0.0,Increase green cover + cool roofs
17.501161723312784,78.43618489744884,39.80216533999999,0.0,Plant trees and improve vegetation
17.501165370968568,78.43646721524523,38.58535022000001,0.0,Plant trees and improve vegetation
17.50116901822366,78.43674953310988,36.903684380000016,0.0,Plant trees and improve vegetation
17.50117266507806,78.43703185104278,34.93148684000005,0.0,Monitor area
17.501176311531772,78.43731416904393,34.073563820000004,0.0,Monitor area
17.50117995758479,78.43759648711332,33.71808973999998,0.0,Monitor area
17.50118360323712,78.43787880525095,33.72150776000001,0.0,Monitor area
17.501187248488755,78.4381611234568,33.871900640000035,0.0,Monitor area
17.501190893339697,78.43844344173085,34.12141610000003,0.0,Monitor area
17.501194537789946,78.43872576007314,34.36067750000001,0.0,Monitor area
17.501198181839506,78.43900807848361,34.722987620000026,0.0,Monitor area
17.50120182548837,78.43929039696228,35.25619874000006,0.0,Plant trees and improve vegetation
17.501205468736533,78.43957271550914,36.26793266000004,0.0,Plant trees and improve vegetation
17.50120911158401,78.43985503412418,37.12585568000003,0.0,Plant trees and improve vegetation
17.501212754030792,78.4401373528074,37.78211552000005,0.0,Plant trees and improve vegetation
17.501216396076874,78.44041967155877,37.72400918000005,0.0,Plant trees and improve vegetation
17.50122003772226,78.4407019903783,37.61121452000003,0.0,Plant trees and improve vegetation
17.50122367896695,78.44098430926599,37.597542439999984,0.0,Plant trees and improve vegetation
17.501227319810948,78.44126662822181,37.25574044000001,0.0,Plant trees and improve vegetation
17.50123096025424,78.44154894724576,37.27624856,0.0,Plant trees and improve vegetation
17.501234600296847,78.44183126633786,37.30701074000001,0.0,Plant trees and improve vegetation
17.501238239938747,78.44211358549806,37.83338581999999,0.0,Plant trees and improve vegetation
17.50124187917995,78.44239590472638,38.19569594000001,0.0,Plant trees and improve vegetation
17.501245518020458,78.44267822402281,38.66054666000002,0.0,Plant trees and improve vegetation
17.501249156460258,78.44296054338733,39.00918469999999,0.0,Plant trees and improve vegetation
17.501252794499365,78.44324286281994,39.231356000000005,0.0,Plant trees and improve vegetation
17.50125643213777,78.44352518232064,39.36124075999999,0.0,Plant trees and improve vegetation
17.501260069375473,78.4438075018894,39.38174888000003,0.0,Plant trees and improve vegetation
17.501263706212477,78.44408982152623,39.463781359999984,0.0,Plant trees and improve vegetation
